Time,Remote DRAM Accesses,Local DRAM Accesses
740.80196753,173323174,32460602
742.804049693,174284738,32547906
744.806491816,176139057,32577112
746.80857155,175989843,32717767
748.811004405,176768848,32764584
750.813439176,179092947,32828646
752.815523386,178982659,32897291
754.817943332,180678869,32837827
756.820050441,180905876,33013251
758.822468046,181963001,33026093
760.822982397,184038033,33051262
762.825424228,183904869,33219596
764.827526878,186242587,33279820
766.829973075,185930773,33299214
768.83206496,186909284,33434358
770.83445725,189118833,33489022
772.836574247,188593892,33561396
774.839002468,189676448,33665210
776.841456577,192046399,33672587
778.843524067,191579859,33718667
780.846010395,193953188,33789533
782.84805362,193683223,33848032
784.850515625,194865696,33980864
786.85257172,196932039,33903879
788.855005722,196715711,34091778
790.857461941,199026198,34110292
792.859525157,198766877,34147157
794.861983785,199841291,34310318
796.862982437,206628568,33954456
798.865429066,201923282,34476624
800.867524319,202548566,34472505
802.869979353,204720299,34412995
804.872049871,204444585,34618024
806.874502398,207175930,34579993
808.876567385,206337133,34733899
810.878997285,207335359,34803667
812.881376152,209288235,34773625
814.88352972,209245290,34953954
816.885935978,211281877,34940701
818.886993792,211396172,35006981
820.889224484,212323819,35150018
822.890983825,214766900,35153064
824.893217549,213957028,35230338
826.895526222,215122459,35351860
828.897989185,217296186,35316681
830.900050467,217178962,35543886
832.902501684,219024578,35451905
834.904576215,219111934,35646247
836.907005036,220019467,35676811
838.909551298,222000637,35680090
840.912027265,222054013,35873697
842.914499113,223976045,35858441
844.916579301,223891218,35912728
846.919004439,224963936,35987736
848.921465431,227030963,36036662
850.923532519,226902090,36127812
852.925991408,227979645,36237355
854.928056444,229783837,36172513
856.930521891,229728803,36377980
858.932573756,231640707,36308296
860.935011404,231719348,36513458
862.937463265,232624321,36579140
864.939524905,234324379,36589852
866.941727054,234427131,36663405
868.944053119,236622077,36646277
870.946513294,236249293,36764452
872.948579868,237147873,36868030
874.951006236,239012242,36899562
876.953457405,238943161,36986108
878.955508448,240317797,37098639
880.957758891,241418027,37145692
882.960053493,241581553,37244666
884.962457656,243291471,37192238
886.964571666,243053110,37322406
888.967001501,243931144,37399437
890.96944788,245190365,37403514
892.971529801,245385261,37540942
894.973992659,247356012,37524956
896.976050182,247150712,37667524
898.978525353,247668379,37733195
900.980841642,249734123,37801240
902.982987838,249159477,37898418
904.985531556,250396129,37940879
906.98698358,251088823,37923236
908.989458695,251818621,38076819
910.990983276,253171794,38105992
912.993412705,253476909,38189065
914.996035079,54097586,13429258
916.745199148,5605913,5562551
