BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:53:53, bst, 128, 20, regular, numa, 20, 20, 90000, 1273320, 1234219, 2507539
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:55:53, bst, 128, 20, regular, numa, 20, 100, 90000, 1226297, 1210272, 2436569
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:57:54, bst, 128, 20, regular, regular, 20, 0, 90000, 1271954, 1279014, 2550968
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:59:53, bst, 128, 20, regular, regular, 20, 20, 90000, 1187865, 1199736, 2387601
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:01:52, bst, 128, 20, regular, regular, 20, 100, 90000, 1244361, 1208740, 2453101
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:03:51, bst, 128, 20, split, numa, 20, 0, 90000, 1250633, 1222380, 2473013
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:05:52, bst, 128, 20, split, numa, 20, 20, 90000, 1223667, 1253917, 2477584
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:07:52, bst, 128, 20, split, numa, 20, 100, 90000, 1246735, 1211466, 2458201
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:09:53, bst, 128, 20, split, regular, 20, 0, 90000, 1231297, 1224916, 2456213
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:11:52, bst, 128, 20, split, regular, 20, 20, 90000, 1213108, 1197489, 2410597
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:13:51, bst, 128, 20, split, regular, 20, 100, 90000, 1208586, 1203851, 2412437
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:15:51, bst, 128, 40, numa, numa, 20, 0, 90000, 1694571, 1723413, 3417984
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
